ClassID,UserID,ActivityID,SubmitTime,SelfCheck,SelfCheckDateTime
370,8055,13402,2021-03-25T18:17:54,NULL,NULL
370,8055,13403,2021-03-24T22:42:57,NULL,NULL
370,8055,13405,2021-03-18T16:12:40,NULL,NULL
370,8055,13407,2021-04-01T18:11:40,NULL,NULL
370,8055,13408,2021-03-26T10:35:56,NULL,NULL
370,8055,13410,2021-04-01T00:23:54,NULL,NULL
370,8055,13411,2021-04-07T18:22:47,NULL,NULL
370,8055,13415,2021-03-24T23:02:20,NULL,NULL
370,8055,13420,2021-04-07T19:25:56,NULL,NULL
370,8055,13422,2021-04-07T19:59:06,NULL,NULL
370,8055,13425,2021-03-26T11:12:24,NULL,NULL
370,8055,13426,2021-03-29T22:47:38,NULL,NULL
370,8055,13427,2021-03-29T22:51:09,NULL,NULL
370,8055,13428,2021-04-07T20:28:23,NULL,NULL
370,8055,13429,2021-04-07T20:40:23,NULL,NULL
370,8055,13431,2021-04-15T18:23:15,NULL,NULL
370,8055,13433,2021-05-11T22:53:30,NULL,NULL
370,8055,13436,2021-05-11T22:42:33,NULL,NULL
370,8055,13438,2021-05-11T23:26:05,NULL,NULL
370,8055,13508,2021-03-18T16:37:45,NULL,NULL
370,8055,13509,2021-03-18T18:12:24,NULL,NULL
370,8055,13512,2021-03-18T20:26:32,NULL,NULL
370,8055,13514,2021-03-18T21:21:24,NULL,NULL
370,8055,13516,2021-03-18T21:42:43,NULL,NULL
370,8056,13384,2021-03-20T20:31:53,NULL,NULL
370,8056,13386,2021-03-31T14:45:47,NULL,NULL
370,8056,13389,2021-04-01T16:13:50,NULL,NULL
370,8056,13402,2021-03-21T13:57:49,NULL,NULL
370,8056,13403,2021-03-21T14:09:59,NULL,NULL
370,8056,13405,2021-03-15T20:30:22,NULL,NULL
370,8056,13407,2021-04-01T16:20:16,NULL,NULL
370,8056,13408,2021-04-01T16:33:37,NULL,NULL
370,8056,13410,2021-04-07T18:15:06,NULL,NULL
370,8056,13411,2021-04-20T14:00:54,NULL,NULL
370,8056,13415,2021-03-21T20:18:37,NULL,NULL
370,8056,13420,2021-04-21T21:19:04,NULL,NULL
370,8056,13422,2021-05-06T17:40:38,NULL,NULL
370,8056,13425,2021-04-03T12:18:13,NULL,NULL
370,8056,13426,2021-04-03T12:22:02,NULL,NULL
370,8056,13427,2021-04-07T17:47:31,NULL,NULL
370,8056,13428,2021-05-06T17:48:50,NULL,NULL
370,8056,13429,2021-05-06T18:01:36,NULL,NULL
370,8056,13431,2021-05-10T09:49:45,NULL,NULL
370,8056,13433,2021-05-10T10:06:27,NULL,NULL
370,8056,13436,2021-05-10T13:09:25,NULL,NULL
370,8056,13438,2021-05-10T13:34:03,NULL,NULL
370,8056,13442,2021-05-10T20:31:19,NULL,NULL
370,8056,13443,2021-05-12T12:50:42,NULL,NULL
370,8056,13445,2021-05-12T13:03:06,NULL,NULL
370,8056,13447,2021-05-13T15:33:45,NULL,NULL
370,8056,13451,2021-05-13T15:49:18,NULL,NULL
370,8056,13452,2021-05-15T19:19:03,NULL,NULL
370,8056,13453,2021-05-22T19:19:44,NULL,NULL
370,8056,13456,2021-05-22T19:45:34,NULL,NULL
370,8056,13459,2021-05-23T13:50:17,NULL,NULL
370,8056,13508,2021-03-17T15:14:07,NULL,NULL
370,8056,13509,2021-03-17T15:54:22,NULL,NULL
370,8056,13512,2021-03-17T21:09:51,NULL,NULL
370,8056,13514,2021-03-18T15:58:59,NULL,NULL
370,8056,13516,2021-03-18T17:05:50,NULL,NULL
370,8057,13384,2021-03-14T20:34:14,NULL,NULL
370,8057,13386,2021-03-15T18:13:43,NULL,NULL
370,8057,13389,2021-03-18T18:47:49,NULL,NULL
370,8057,13402,2021-03-14T21:10:58,NULL,NULL
370,8057,13403,2021-03-14T22:12:11,NULL,NULL
370,8057,13405,2021-03-13T13:37:53,NULL,NULL
370,8057,13407,2021-04-01T18:11:09,NULL,NULL
370,8057,13408,2021-03-18T19:06:40,NULL,NULL
370,8057,13410,2021-03-21T18:48:43,NULL,NULL
370,8057,13411,2021-03-24T14:41:13,NULL,NULL
370,8057,13415,2021-03-15T18:41:03,NULL,NULL
370,8057,13420,2021-03-25T18:08:45,NULL,NULL
370,8057,13422,2021-03-25T18:26:09,NULL,NULL
370,8057,13425,2021-03-21T18:01:47,NULL,NULL
370,8057,13426,2021-03-21T18:11:32,NULL,NULL
370,8057,13427,2021-03-21T18:17:40,NULL,NULL
370,8057,13428,2021-03-25T18:53:11,NULL,NULL
370,8057,13429,2021-03-28T10:24:53,NULL,NULL
370,8057,13431,2021-04-01T18:15:34,NULL,NULL
370,8057,13433,2021-04-05T10:50:02,NULL,NULL
370,8057,13436,2021-04-05T11:31:30,NULL,NULL
370,8057,13442,2021-04-17T20:03:17,NULL,NULL
370,8057,13443,2021-04-15T18:18:00,NULL,NULL
370,8057,13445,2021-04-15T18:29:21,NULL,NULL
370,8057,13447,2021-04-15T18:37:57,NULL,NULL
370,8057,13451,2021-04-15T20:25:03,NULL,NULL
370,8057,13452,2021-04-17T18:45:37,NULL,NULL
370,8057,13453,2021-04-17T19:51:10,NULL,NULL
370,8057,13456,2021-04-19T18:58:19,NULL,NULL
370,8057,13459,2021-04-19T20:30:38,NULL,NULL
370,8057,13461,2021-04-22T19:47:00,NULL,NULL
370,8057,13463,2021-04-22T20:07:27,NULL,NULL
370,8057,13465,2021-04-22T20:10:47,NULL,NULL
370,8057,13468,2021-04-29T20:58:02,NULL,NULL
370,8057,13472,2021-05-09T15:22:58,NULL,NULL
370,8057,13474,2021-05-09T15:35:25,NULL,NULL
370,8057,13476,2021-05-09T15:42:36,NULL,NULL
370,8057,13508,2021-03-14T18:19:15,NULL,NULL
370,8057,13509,2021-03-14T18:52:37,NULL,NULL
370,8057,13512,2021-03-14T19:15:13,NULL,NULL
370,8057,13514,2021-03-14T19:41:56,NULL,NULL
370,8057,13516,2021-03-14T20:20:05,NULL,NULL
370,8058,13384,2021-03-24T14:40:37,NULL,NULL
370,8058,13386,2021-03-24T16:38:46,NULL,NULL
370,8058,13389,2021-03-31T15:07:42,NULL,NULL
370,8058,13402,2021-03-24T15:03:16,NULL,NULL
370,8058,13403,2021-03-24T15:33:00,NULL,NULL
370,8058,13405,2021-03-17T15:22:48,NULL,NULL
370,8058,13407,2021-03-31T15:14:12,NULL,NULL
370,8058,13408,2021-03-31T15:19:10,NULL,NULL
370,8058,13410,2021-03-31T16:33:59,NULL,NULL
370,8058,13411,2021-03-31T17:32:19,NULL,NULL
370,8058,13415,2021-03-24T16:07:05,NULL,NULL
370,8058,13420,2021-04-07T18:07:07,NULL,NULL
370,8058,13422,2021-04-07T18:30:52,NULL,NULL
370,8058,13425,2021-03-31T15:58:59,NULL,NULL
370,8058,13426,2021-03-31T16:08:15,NULL,NULL
370,8058,13427,2021-03-31T16:12:44,NULL,NULL
370,8058,13428,2021-04-07T18:53:00,NULL,NULL
370,8058,13429,2021-04-07T19:02:21,NULL,NULL
370,8058,13431,2021-04-07T22:36:19,NULL,NULL
370,8058,13433,2021-04-07T23:08:12,NULL,NULL
370,8058,13436,2021-04-07T23:36:10,NULL,NULL
370,8058,13438,2021-05-12T08:22:28,NULL,NULL
370,8058,13442,2021-05-12T08:23:54,NULL,NULL
370,8058,13443,2021-05-12T08:58:24,NULL,NULL
370,8058,13445,2021-05-12T09:10:28,NULL,NULL
370,8058,13447,2021-05-12T09:19:17,NULL,NULL
370,8058,13451,2021-05-12T09:42:40,NULL,NULL
370,8058,13452,2021-05-12T10:06:27,NULL,NULL
370,8058,13453,2021-05-12T17:22:51,NULL,NULL
370,8058,13456,2021-05-12T18:00:55,NULL,NULL
370,8058,13459,2021-05-19T18:46:24,NULL,NULL
370,8058,13508,2021-03-17T15:34:47,NULL,NULL
370,8058,13509,2021-03-17T15:50:46,NULL,NULL
370,8058,13512,2021-03-17T16:27:59,NULL,NULL
370,8058,13514,2021-03-17T16:42:13,NULL,NULL
370,8058,13516,2021-03-17T16:50:41,NULL,NULL
370,8059,13384,2021-03-17T21:38:37,NULL,NULL
370,8059,13386,2021-03-18T13:28:31,NULL,NULL
370,8059,13389,2021-03-23T20:14:19,NULL,NULL
370,8059,13402,2021-03-17T22:04:45,NULL,NULL
370,8059,13403,2021-03-17T22:08:38,NULL,NULL
370,8059,13405,2021-03-14T22:20:57,NULL,NULL
370,8059,13407,2021-03-23T20:52:20,NULL,NULL
370,8059,13408,2021-04-01T16:01:55,NULL,NULL
370,8059,13410,2021-03-28T20:59:40,NULL,NULL
370,8059,13411,2021-03-29T20:40:20,NULL,NULL
370,8059,13415,2021-03-18T13:17:35,NULL,NULL
370,8059,13420,2021-03-31T15:20:55,NULL,NULL
370,8059,13422,2021-03-31T15:40:39,NULL,NULL
370,8059,13425,2021-03-23T20:53:03,NULL,NULL
370,8059,13426,2021-03-23T20:53:27,NULL,NULL
370,8059,13427,2021-03-23T20:54:04,NULL,NULL
370,8059,13428,2021-03-31T15:55:53,NULL,NULL
370,8059,13429,2021-03-31T16:33:03,NULL,NULL
370,8059,13431,2021-04-09T10:30:46,NULL,NULL
370,8059,13433,2021-04-01T15:47:30,NULL,NULL
370,8059,13436,2021-04-07T18:16:47,NULL,NULL
370,8059,13438,2021-04-12T18:06:47,NULL,NULL
370,8059,13442,2021-04-07T18:58:56,NULL,NULL
370,8059,13443,2021-04-12T18:19:38,NULL,NULL
370,8059,13445,2021-04-12T18:35:08,NULL,NULL
370,8059,13447,2021-04-12T18:41:44,NULL,NULL
370,8059,13452,2021-04-12T18:58:17,NULL,NULL
370,8059,13453,2021-04-12T19:26:10,NULL,NULL
370,8059,13456,2021-04-15T16:04:08,NULL,NULL
370,8059,13459,2021-04-19T15:12:08,NULL,NULL
370,8059,13461,2021-04-22T15:42:54,NULL,NULL
370,8059,13463,2021-04-22T16:14:27,NULL,NULL
370,8059,13465,2021-04-24T20:57:54,NULL,NULL
370,8059,13468,2021-04-24T21:25:48,NULL,NULL
370,8059,13508,2021-03-15T17:55:53,NULL,NULL
370,8059,13509,2021-03-15T18:10:20,NULL,NULL
370,8059,13512,2021-03-15T18:53:34,NULL,NULL
370,8059,13514,2021-03-15T19:20:39,NULL,NULL
370,8059,13516,2021-03-16T13:42:02,NULL,NULL
370,8060,13384,2021-03-17T00:23:53,NULL,NULL
370,8060,13386,2021-03-23T23:49:08,NULL,NULL
370,8060,13389,2021-03-24T18:20:08,NULL,NULL
370,8060,13402,2021-03-17T14:26:46,NULL,NULL
370,8060,13403,2021-03-17T15:15:14,NULL,NULL
370,8060,13405,2021-03-16T22:31:15,NULL,NULL
370,8060,13407,2021-03-25T17:59:49,NULL,NULL
370,8060,13408,2021-03-30T20:03:44,NULL,NULL
370,8060,13410,2021-03-30T23:40:48,NULL,NULL
370,8060,13411,2021-03-31T23:04:34,NULL,NULL
370,8060,13415,2021-03-23T23:38:48,NULL,NULL
370,8060,13420,2021-04-04T16:20:25,NULL,NULL
370,8060,13422,2021-04-04T16:22:07,NULL,NULL
370,8060,13425,2021-03-30T23:21:50,NULL,NULL
370,8060,13426,2021-03-30T23:26:52,NULL,NULL
370,8060,13427,2021-03-30T23:30:19,NULL,NULL
370,8060,13428,2021-04-08T18:24:33,NULL,NULL
370,8060,13429,2021-04-08T18:31:10,NULL,NULL
370,8060,13431,2021-04-06T21:48:27,NULL,NULL
370,8060,13433,2021-04-06T22:43:59,NULL,NULL
370,8060,13436,2021-04-11T20:02:32,NULL,NULL
370,8060,13438,2021-04-11T20:02:59,NULL,NULL
370,8060,13442,2021-04-07T20:33:34,NULL,NULL
370,8060,13443,2021-04-11T20:10:13,NULL,NULL
370,8060,13445,2021-04-11T20:19:45,NULL,NULL
370,8060,13447,2021-04-11T20:26:34,NULL,NULL
370,8060,13451,2021-05-09T17:07:45,NULL,NULL
370,8060,13452,2021-05-09T17:08:19,NULL,NULL
370,8060,13453,2021-05-09T17:32:19,NULL,NULL
370,8060,13456,2021-05-09T17:42:54,NULL,NULL
370,8060,13459,2021-05-09T20:40:23,NULL,NULL
370,8060,13461,2021-05-25T22:02:15,NULL,NULL
370,8060,13463,2021-05-25T22:02:39,NULL,NULL
370,8060,13465,2021-05-25T22:02:56,NULL,NULL
370,8060,13468,2021-05-25T22:03:14,NULL,NULL
370,8060,13472,2021-05-25T22:03:59,NULL,NULL
370,8060,13474,2021-05-25T22:04:16,NULL,NULL
370,8060,13476,2021-05-25T22:04:43,NULL,NULL
370,8060,13508,2021-03-16T22:45:11,NULL,NULL
370,8060,13509,2021-03-16T23:26:51,NULL,NULL
370,8060,13512,2021-03-16T23:49:17,NULL,NULL
370,8060,13514,2021-03-17T00:05:48,NULL,NULL
370,8060,13516,2021-03-17T00:18:02,NULL,NULL
370,8061,13384,2021-03-17T14:44:59,NULL,NULL
370,8061,13386,2021-03-17T19:58:25,NULL,NULL
370,8061,13389,2021-03-17T21:27:37,NULL,NULL
370,8061,13402,2021-03-17T15:01:27,NULL,NULL
370,8061,13403,2021-03-17T15:29:55,NULL,NULL
370,8061,13405,2021-03-14T17:12:43,NULL,NULL
370,8061,13407,2021-03-17T21:31:36,NULL,NULL
370,8061,13408,2021-03-17T21:39:20,NULL,NULL
370,8061,13410,2021-03-18T22:42:27,NULL,NULL
370,8061,13411,2021-03-21T00:34:12,NULL,NULL
370,8061,13415,2021-03-17T16:41:43,NULL,NULL
370,8061,13420,2021-03-19T14:38:56,NULL,NULL
370,8061,13422,2021-03-19T15:19:08,NULL,NULL
370,8061,13425,2021-03-18T21:02:08,NULL,NULL
370,8061,13426,2021-03-18T21:27:40,NULL,NULL
370,8061,13427,2021-03-18T21:55:19,NULL,NULL
370,8061,13428,2021-03-19T16:02:30,NULL,NULL
370,8061,13429,2021-03-19T18:04:49,NULL,NULL
370,8061,13431,2021-03-20T14:09:37,NULL,NULL
370,8061,13433,2021-04-10T12:40:09,NULL,NULL
370,8061,13436,2021-03-20T13:41:23,NULL,NULL
370,8061,13438,2021-03-20T14:28:19,NULL,NULL
370,8061,13442,2021-03-21T13:48:15,NULL,NULL
370,8061,13443,2021-03-21T13:59:13,NULL,NULL
370,8061,13445,2021-03-21T14:46:56,NULL,NULL
370,8061,13447,2021-03-21T14:59:02,NULL,NULL
370,8061,13451,2021-03-21T15:24:41,NULL,NULL
370,8061,13452,2021-03-21T17:58:30,NULL,NULL
370,8061,13453,2021-03-21T21:09:03,NULL,NULL
370,8061,13456,2021-03-22T18:50:19,NULL,NULL
370,8061,13459,2021-03-22T20:47:02,NULL,NULL
370,8061,13461,2021-03-22T21:12:27,NULL,NULL
370,8061,13463,2021-03-22T23:17:43,NULL,NULL
370,8061,13465,2021-03-23T12:40:57,NULL,NULL
370,8061,13468,2021-04-17T12:59:54,NULL,NULL
370,8061,13472,2021-03-30T23:06:44,NULL,NULL
370,8061,13474,2021-03-30T23:15:32,NULL,NULL
370,8061,13476,2021-03-30T23:18:49,NULL,NULL
370,8061,13480,2021-03-31T21:36:21,NULL,NULL
370,8061,13481,2021-04-05T19:13:21,NULL,NULL
370,8061,13484,2021-04-16T14:39:24,NULL,NULL
370,8061,13486,2021-04-09T14:45:42,NULL,NULL
370,8061,13488,2021-04-09T16:19:05,NULL,NULL
370,8061,13490,2021-04-09T16:44:11,NULL,NULL
370,8061,13492,2021-04-17T13:53:01,NULL,NULL
370,8061,13494,2021-04-17T14:14:04,NULL,NULL
370,8061,13496,2021-04-21T16:53:23,NULL,NULL
370,8061,13498,2021-04-21T19:37:30,NULL,NULL
370,8061,13500,2021-05-25T21:27:57,NULL,NULL
370,8061,13503,2021-05-25T21:33:50,NULL,NULL
370,8061,13508,2021-03-14T17:34:28,NULL,NULL
370,8061,13509,2021-03-14T17:52:44,NULL,NULL
370,8061,13512,2021-03-14T21:44:11,NULL,NULL
370,8061,13514,2021-03-14T22:02:19,NULL,NULL
370,8061,13516,2021-03-14T22:24:21,NULL,NULL
370,8062,13384,2021-04-29T01:00:36,NULL,NULL
370,8062,13386,2021-04-29T02:09:49,NULL,NULL
370,8062,13389,2021-04-29T02:41:11,NULL,NULL
370,8062,13402,2021-04-29T01:15:03,NULL,NULL
370,8062,13403,2021-04-29T01:25:23,NULL,NULL
370,8062,13405,2021-03-18T15:55:34,NULL,NULL
370,8062,13407,2021-04-29T02:49:17,NULL,NULL
370,8062,13408,2021-04-29T02:58:11,NULL,NULL
370,8062,13410,2021-04-29T05:02:19,NULL,NULL
370,8062,13411,2021-04-29T17:07:19,NULL,NULL
370,8062,13415,2021-04-29T01:52:19,NULL,NULL
370,8062,13420,2021-04-29T05:57:58,NULL,NULL
370,8062,13422,2021-04-29T06:13:50,NULL,NULL
370,8062,13425,2021-04-29T03:58:03,NULL,NULL
370,8062,13426,2021-04-29T04:07:01,NULL,NULL
370,8062,13427,2021-04-29T04:15:16,NULL,NULL
370,8062,13428,2021-04-29T06:41:44,NULL,NULL
370,8062,13429,2021-04-29T17:07:35,NULL,NULL
370,8062,13431,2021-04-29T17:07:47,NULL,NULL
370,8062,13433,2021-04-29T17:07:58,NULL,NULL
370,8062,13436,2021-04-29T17:08:11,NULL,NULL
370,8062,13438,2021-04-29T17:08:25,NULL,NULL
370,8062,13442,2021-05-27T15:13:00,NULL,NULL
370,8062,13443,2021-05-27T15:33:00,NULL,NULL
370,8062,13445,2021-05-27T15:35:39,NULL,NULL
370,8062,13447,2021-05-27T15:37:12,NULL,NULL
370,8062,13451,2021-05-27T15:38:18,NULL,NULL
370,8062,13452,2021-05-27T15:42:36,NULL,NULL
370,8062,13453,2021-05-27T15:42:51,NULL,NULL
370,8062,13456,2021-04-29T15:51:21,NULL,NULL
370,8062,13459,2021-04-29T16:18:37,NULL,NULL
370,8062,13461,2021-04-29T17:02:39,NULL,NULL
370,8062,13463,2021-04-29T17:06:23,NULL,NULL
370,8062,13465,2021-04-29T17:06:37,NULL,NULL
370,8062,13468,2021-04-29T17:06:51,NULL,NULL
370,8062,13508,2021-03-18T16:18:56,NULL,NULL
370,8062,13509,2021-03-18T17:07:25,NULL,NULL
370,8062,13512,2021-03-18T17:28:23,NULL,NULL
370,8062,13514,2021-03-24T14:49:19,NULL,NULL
370,8062,13516,2021-03-24T15:00:29,NULL,NULL
370,8065,13384,2021-03-24T16:57:13,NULL,NULL
370,8065,13389,2021-04-01T15:47:14,NULL,NULL
370,8065,13402,2021-05-06T20:23:03,NULL,NULL
370,8065,13403,2021-05-06T23:35:33,NULL,NULL
370,8065,13405,2021-03-14T19:02:09,NULL,NULL
370,8065,13407,2021-04-01T15:52:33,NULL,NULL
370,8065,13408,2021-04-01T16:01:04,NULL,NULL
370,8065,13425,2021-04-01T16:08:58,NULL,NULL
370,8065,13426,2021-04-01T16:15:22,NULL,NULL
370,8065,13427,2021-04-01T16:20:40,NULL,NULL
370,8065,13508,2021-03-14T19:27:41,NULL,NULL
370,8065,13509,2021-03-14T20:18:11,NULL,NULL
370,8065,13512,2021-03-14T20:46:27,NULL,NULL
370,8065,13514,2021-03-24T15:40:56,NULL,NULL
370,8065,13516,2021-03-24T16:33:54,NULL,NULL
370,8066,13384,2021-03-17T15:44:55,NULL,NULL
370,8066,13386,2021-03-24T21:40:44,NULL,NULL
370,8066,13389,2021-03-24T22:20:30,NULL,NULL
370,8066,13402,2021-03-25T18:42:39,NULL,NULL
370,8066,13403,2021-03-25T18:41:59,NULL,NULL
370,8066,13405,2021-03-15T18:06:56,NULL,NULL
370,8066,13407,2021-03-24T22:50:40,NULL,NULL
370,8066,13408,2021-03-24T23:02:14,NULL,NULL
370,8066,13410,2021-03-29T22:32:40,NULL,NULL
370,8066,13411,2021-04-05T21:48:13,NULL,NULL
370,8066,13415,2021-03-24T21:08:42,NULL,NULL
370,8066,13420,2021-04-05T22:14:00,NULL,NULL
370,8066,13422,2021-04-05T22:23:32,NULL,NULL
370,8066,13425,2021-03-24T23:26:34,NULL,NULL
370,8066,13426,2021-03-25T18:15:39,NULL,NULL
370,8066,13427,2021-03-25T19:09:11,NULL,NULL
370,8066,13428,2021-04-05T22:31:11,NULL,NULL
370,8066,13429,2021-04-05T22:41:53,NULL,NULL
370,8066,13431,2021-04-07T17:33:20,NULL,NULL
370,8066,13433,2021-04-07T17:54:09,NULL,NULL
370,8066,13436,2021-04-07T19:46:24,NULL,NULL
370,8066,13438,2021-04-07T20:45:55,NULL,NULL
370,8066,13442,2021-04-14T15:22:25,NULL,NULL
370,8066,13443,2021-04-14T15:58:38,NULL,NULL
370,8066,13445,2021-04-14T21:00:41,NULL,NULL
370,8066,13447,2021-04-14T21:02:00,NULL,NULL
370,8066,13451,2021-04-14T23:16:06,NULL,NULL
370,8066,13452,2021-04-14T23:10:17,NULL,NULL
370,8066,13453,2021-04-15T20:36:47,NULL,NULL
370,8066,13456,2021-04-15T20:53:52,NULL,NULL
370,8066,13459,2021-04-21T15:46:03,NULL,NULL
370,8066,13461,2021-04-21T16:23:06,NULL,NULL
370,8066,13463,2021-04-21T16:51:57,NULL,NULL
370,8066,13465,2021-04-21T22:00:10,NULL,NULL
370,8066,13468,2021-04-21T22:45:32,NULL,NULL
370,8066,13472,2021-04-27T19:02:30,NULL,NULL
370,8066,13474,2021-04-27T19:23:54,NULL,NULL
370,8066,13476,2021-04-27T19:29:07,NULL,NULL
370,8066,13480,2021-05-27T18:55:26,NULL,NULL
370,8066,13484,2021-05-13T19:59:45,NULL,NULL
370,8066,13486,2021-05-27T14:02:52,NULL,NULL
370,8066,13508,2021-03-15T18:41:31,NULL,NULL
370,8066,13509,2021-03-15T19:03:46,NULL,NULL
370,8066,13512,2021-03-17T14:58:25,NULL,NULL
370,8066,13514,2021-03-17T15:09:50,NULL,NULL
370,8066,13516,2021-03-17T15:27:44,NULL,NULL
370,8068,13384,2021-03-21T15:46:26,NULL,NULL
370,8068,13386,2021-03-21T17:20:52,NULL,NULL
370,8068,13389,2021-03-31T20:25:04,NULL,NULL
370,8068,13402,2021-03-21T16:09:43,NULL,NULL
370,8068,13403,2021-03-31T20:06:56,NULL,NULL
370,8068,13405,2021-03-11T22:04:10,NULL,NULL
370,8068,13407,2021-03-31T20:39:57,NULL,NULL
370,8068,13408,2021-03-31T21:05:33,NULL,NULL
370,8068,13410,2021-03-31T22:07:29,NULL,NULL
370,8068,13411,2021-04-01T19:47:44,NULL,NULL
370,8068,13415,2021-03-24T20:57:34,NULL,NULL
370,8068,13420,2021-04-02T14:14:57,NULL,NULL
370,8068,13422,2021-04-02T14:31:49,NULL,NULL
370,8068,13425,2021-03-31T21:37:14,NULL,NULL
370,8068,13426,2021-03-31T21:45:35,NULL,NULL
370,8068,13427,2021-03-31T21:48:14,NULL,NULL
370,8068,13428,2021-04-02T14:58:52,NULL,NULL
370,8068,13429,2021-04-02T15:08:16,NULL,NULL
370,8068,13433,2021-04-02T17:01:35,NULL,NULL
370,8068,13442,2021-04-09T22:35:27,NULL,NULL
370,8068,13443,2021-04-10T15:38:07,NULL,NULL
370,8068,13445,2021-04-10T15:48:15,NULL,NULL
370,8068,13447,2021-04-10T15:55:46,NULL,NULL
370,8068,13451,2021-04-10T16:06:08,NULL,NULL
370,8068,13452,2021-04-10T17:03:19,NULL,NULL
370,8068,13453,2021-04-15T21:31:45,NULL,NULL
370,8068,13456,2021-04-15T22:10:24,NULL,NULL
370,8068,13459,2021-04-15T22:30:00,NULL,NULL
370,8068,13461,2021-04-16T07:57:34,NULL,NULL
370,8068,13463,2021-04-16T15:19:21,NULL,NULL
370,8068,13465,2021-04-16T15:49:14,NULL,NULL
370,8068,13468,2021-04-16T17:37:40,NULL,NULL
370,8068,13472,2021-04-23T19:26:53,NULL,NULL
370,8068,13474,2021-04-23T19:43:32,NULL,NULL
370,8068,13476,2021-04-23T19:48:49,NULL,NULL
370,8068,13486,2021-05-07T12:48:53,NULL,NULL
370,8068,13488,2021-05-07T17:12:46,NULL,NULL
370,8068,13490,2021-05-07T17:46:15,NULL,NULL
370,8068,13508,2021-03-13T10:14:12,NULL,NULL
370,8068,13509,2021-03-13T10:55:42,NULL,NULL
370,8068,13512,2021-03-13T11:32:27,NULL,NULL
370,8068,13514,2021-03-13T13:20:04,NULL,NULL
370,8068,13516,2021-03-13T13:36:05,NULL,NULL
370,8069,13384,2021-03-24T22:13:58,NULL,NULL
370,8069,13386,2021-03-28T22:11:09,NULL,NULL
370,8069,13389,2021-04-04T20:03:44,NULL,NULL
370,8069,13402,2021-03-24T22:39:55,NULL,NULL
370,8069,13403,2021-03-24T23:49:13,NULL,NULL
370,8069,13405,2021-03-16T18:04:28,NULL,NULL
370,8069,13407,2021-04-04T20:04:33,NULL,NULL
370,8069,13408,2021-04-06T22:36:53,NULL,NULL
370,8069,13410,2021-04-20T23:22:22,NULL,NULL
370,8069,13411,2021-04-20T23:42:57,NULL,NULL
370,8069,13415,2021-03-28T21:40:28,NULL,NULL
370,8069,13425,2021-04-06T23:32:21,NULL,NULL
370,8069,13426,2021-04-07T22:49:59,NULL,NULL
370,8069,13427,2021-04-07T23:04:45,NULL,NULL
370,8069,13442,2021-05-17T00:05:45,NULL,NULL
370,8069,13445,2021-05-17T00:26:00,NULL,NULL
370,8069,13447,2021-05-17T14:03:55,NULL,NULL
370,8069,13451,2021-05-17T23:30:33,NULL,NULL
370,8069,13452,2021-05-18T00:00:39,NULL,NULL
370,8069,13508,2021-03-16T18:24:44,NULL,NULL
370,8069,13509,2021-03-16T18:51:10,NULL,NULL
370,8069,13512,2021-03-16T19:12:17,NULL,NULL
370,8069,13514,2021-03-23T22:59:01,NULL,NULL
370,8069,13516,2021-03-24T21:50:55,NULL,NULL
370,8070,13384,2021-03-19T16:01:10,same,09:30.0
370,8070,13386,2021-03-25T15:52:45,NULL,NULL
370,8070,13389,2021-03-26T14:33:18,NULL,NULL
370,8070,13402,2021-03-19T16:24:46,NULL,NULL
370,8070,13403,2021-03-21T11:12:49,NULL,NULL
370,8070,13405,2021-03-12T20:43:23,NULL,NULL
370,8070,13407,2021-04-01T18:10:30,NULL,NULL
370,8070,13408,2021-03-27T16:36:49,NULL,NULL
370,8070,13410,2021-03-28T16:18:09,NULL,NULL
370,8070,13411,2021-03-28T17:23:54,NULL,NULL
370,8070,13415,2021-03-25T15:18:25,NULL,NULL
370,8070,13420,2021-04-01T17:05:37,NULL,NULL
370,8070,13422,2021-04-03T09:46:11,NULL,NULL
370,8070,13425,2021-03-27T16:09:37,NULL,NULL
370,8070,13426,2021-03-27T16:12:26,NULL,NULL
370,8070,13427,2021-03-27T16:30:29,NULL,NULL
370,8070,13428,2021-04-03T10:24:21,NULL,NULL
370,8070,13429,2021-04-03T10:53:04,NULL,NULL
370,8070,13431,2021-04-05T09:35:38,NULL,NULL
370,8070,13433,2021-04-05T11:48:50,NULL,NULL
370,8070,13436,2021-04-05T12:32:03,NULL,NULL
370,8070,13438,2021-04-05T19:45:06,NULL,NULL
370,8070,13442,2021-04-10T10:41:24,NULL,NULL
370,8070,13443,2021-04-10T11:47:52,NULL,NULL
370,8070,13445,2021-04-10T13:45:35,NULL,NULL
370,8070,13447,2021-04-10T13:53:31,NULL,NULL
370,8070,13451,2021-04-10T14:11:14,NULL,NULL
370,8070,13452,2021-04-10T14:23:17,NULL,NULL
370,8070,13453,2021-04-10T16:38:58,NULL,NULL
370,8070,13456,2021-04-14T14:15:17,NULL,NULL
370,8070,13459,2021-04-14T14:39:31,NULL,NULL
370,8070,13461,2021-04-14T15:02:42,NULL,NULL
370,8070,13463,2021-04-14T15:20:43,NULL,NULL
370,8070,13465,2021-04-14T15:35:24,NULL,NULL
370,8070,13468,2021-04-17T14:09:09,NULL,NULL
370,8070,13472,2021-05-24T11:51:56,NULL,NULL
370,8070,13474,2021-05-24T17:36:15,same,59:49.0
370,8070,13476,2021-05-24T18:03:36,same,00:06.0
