UserID,ActivityID,ActivityName,ActivityType,EntryTime(Timestamp),Duration,LeaveTime(Timestamp),LeaveTime(ISO),EntryTime(ISO)
8070,13515,BMI分段输出,video,1.61571E+12,608,1.61571E+12,2021-03-14T15:37:23,2021-03-14T15:27:15
8286,13517,讨论-Python用作计算器,discussion,1.61571E+12,79,1.61571E+12,2021-03-14T15:29:28,2021-03-14T15:28:09
8070,13516,练习-判断奇数或偶数,assignment,1.61571E+12,13,1.61571E+12,2021-03-14T15:37:39,2021-03-14T15:37:26
8070,13516,练习-判断奇数或偶数,assignment,1.61571E+12,274,1.61571E+12,2021-03-14T15:42:15,2021-03-14T15:37:41
8070,13515,BMI分段输出,video,1.61571E+12,1091,1.61571E+12,2021-03-14T16:00:28,2021-03-14T15:42:17
8070,13516,练习-判断奇数或偶数,assignment,1.61571E+12,99,1.61571E+12,2021-03-14T16:02:10,2021-03-14T16:00:31
8061,13505,计算平均气温,video,1.61571E+12,528,1.61571E+12,2021-03-14T17:22:00,2021-03-14T17:13:12
8061,13508,练习-计算行程费用,assignment,1.61571E+12,441,1.61571E+12,2021-03-14T17:29:24,2021-03-14T17:22:03
8061,13505,计算平均气温,video,1.61571E+12,109,1.61571E+12,2021-03-14T17:31:15,2021-03-14T17:29:26
8061,13508,练习-计算行程费用,assignment,1.61571E+12,20,1.61571E+12,2021-03-14T17:31:37,2021-03-14T17:31:17
8061,13506,练习讲解-计算行程费用,video,1.61571E+12,133,1.61571E+12,2021-03-14T17:33:55,2021-03-14T17:31:42
8061,13508,练习-计算行程费用,assignment,1.61571E+12,32,1.61571E+12,2021-03-14T17:34:29,2021-03-14T17:33:57
8061,13506,练习讲解-计算行程费用,video,1.61571E+12,126,1.61571E+12,2021-03-14T17:36:41,2021-03-14T17:34:35
8061,13507,控制输出格式,video,1.61571E+12,184,1.61571E+12,2021-03-14T17:39:47,2021-03-14T17:36:43
8057,13505,计算平均气温,video,1.61571E+12,410,1.61572E+12,2021-03-14T17:43:55,2021-03-14T17:37:05
8061,13509,练习-控制输出格式,assignment,1.61571E+12,79,1.61571E+12,2021-03-14T17:41:09,2021-03-14T17:39:50
8061,13510,练习讲解-身高的公/英制转换,video,1.61571E+12,252,1.61572E+12,2021-03-14T17:45:24,2021-03-14T17:41:12
8066,13505,计算平均气温,video,1.61571E+12,213,1.61572E+12,2021-03-14T17:46:06,2021-03-14T17:42:33
8057,13508,练习-计算行程费用,assignment,1.61572E+12,451,1.61572E+12,2021-03-14T17:51:30,2021-03-14T17:43:59
8061,13509,练习-控制输出格式,assignment,1.61572E+12,439,1.61572E+12,2021-03-14T17:52:45,2021-03-14T17:45:26
8066,13506,练习讲解-计算行程费用,video,1.61572E+12,644,1.61572E+12,2021-03-14T17:57:00,2021-03-14T17:46:16
8083,13505,计算平均气温,video,1.61572E+12,35,1.61572E+12,2021-03-14T17:50:12,2021-03-14T17:49:37
8057,13508,练习-计算行程费用,assignment,1.61572E+12,1557,1.61572E+12,2021-03-14T18:19:17,2021-03-14T17:53:20
8083,13505,计算平均气温,video,1.61572E+12,1046,1.61572E+12,2021-03-14T18:12:04,2021-03-14T17:54:38
8066,13509,练习-控制输出格式,assignment,1.61572E+12,10,1.61572E+12,2021-03-14T17:57:22,2021-03-14T17:57:12
8066,13510,练习讲解-身高的公/英制转换,video,1.61572E+12,430,1.61572E+12,2021-03-14T18:04:37,2021-03-14T17:57:27
8066,13507,控制输出格式,video,1.61572E+12,310,1.61572E+12,2021-03-14T18:09:50,2021-03-14T18:04:40
8066,13507,控制输出格式,video,1.61572E+12,449,1.61572E+12,2021-03-14T18:17:22,2021-03-14T18:09:53
8066,13511,不规则面积计算,video,1.61572E+12,653,1.61572E+12,2021-03-14T18:29:14,2021-03-14T18:18:21
